id,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,REB_PCT,TS_PCT,USG_PCT,PIE,POSS,FGM_PG,FGA_PG,FG_PCT,SEASON
toma_satoransky_was_19,Tomas Satoransky,WAS,27.0,80,0.4,27.0,110.1,110.5,-0.4,0.248,3.33,0.063,0.59,0.139,0.092,4598,3.2,6.6,0.485,2018-19
toma_satoransky_chi_20,Tomas Satoransky,CHI,28.0,65,0.338,28.9,107.3,108.8,-1.5,0.269,2.72,0.069,0.533,0.165,0.094,3940,3.6,8.5,0.43,2019-20
toma_satoransky_chi_21,Tomas Satoransky,CHI,29.0,58,0.431,22.5,109.4,110.1,-0.8,0.278,2.82,0.055,0.614,0.15,0.096,2711,2.9,5.7,0.514,2020-21
toma_satoransky_tot_22,Tomas Satoransky,TOT,30.0,55,0.382,16.5,104.4,112.4,-8.0,0.285,4.0,0.069,0.461,0.124,0.076,1857,1.3,3.5,0.377,2021-22
tone_douglas_mem_17,Toney Douglas,MEM,31.0,24,0.625,16.4,106.1,105.9,0.2,0.214,2.67,0.079,0.451,0.158,0.073,806,1.8,4.9,0.368,2016-17
tony_allen_mem_17,Tony Allen,MEM,35.0,71,0.507,27.0,105.9,105.1,0.8,0.083,0.98,0.104,0.493,0.178,0.08,3702,3.9,8.4,0.461,2016-17
tony_allen_nop_18,Tony Allen,NOP,36.0,22,0.545,12.4,101.7,103.7,-2.0,0.051,0.47,0.083,0.514,0.181,0.036,591,2.0,4.1,0.484,2017-18
tony_bradley_uta_19,Tony Bradley,UTA,21.0,3,0.667,12.0,107.3,126.2,-18.9,0.042,0.33,0.192,0.504,0.2,0.085,82,2.7,5.3,0.5,2018-19
tony_bradley_uta_20,Tony Bradley,UTA,22.0,58,0.621,11.4,109.4,109.4,0.1,0.051,0.77,0.192,0.681,0.147,0.122,1419,2.2,3.3,0.667,2019-20
tony_bradley_tot_21,Tony Bradley,TOT,23.0,42,0.357,16.3,108.7,110.5,-1.8,0.077,1.12,0.172,0.678,0.154,0.132,1463,3.1,4.7,0.665,2020-21
tony_bradley_chi_22,Tony Bradley,CHI,24.0,55,0.509,10.0,110.2,105.0,5.2,0.065,0.79,0.161,0.6,0.128,0.096,1169,1.3,2.2,0.585,2021-22
tony_bradley_tot_26,Tony Bradley,TOT,28.0,41,0.244,11.0,104.6,118.8,-14.2,0.077,1.22,0.121,0.596,0.136,0.074,958,1.6,2.9,0.547,2025-26
tony_parker_sas_17,Tony Parker,SAS,35.0,63,0.73,25.2,109.6,103.1,6.5,0.276,3.2,0.037,0.514,0.204,0.093,3065,4.2,9.0,0.466,2016-17
tony_parker_sas_18,Tony Parker,SAS,36.0,55,0.582,19.5,104.5,105.8,-1.2,0.282,2.87,0.045,0.498,0.201,0.094,2170,3.2,7.1,0.459,2017-18
tony_parker_cho_19,Tony Parker,CHA,37.0,56,0.536,17.9,107.4,107.5,-0.1,0.331,2.76,0.04,0.512,0.247,0.109,2131,3.8,8.3,0.46,2018-19
tony_snell_mil_17,Tony Snell,MIL,25.0,80,0.525,29.2,108.0,109.8,-1.8,0.058,1.75,0.055,0.603,0.121,0.065,4643,3.1,6.8,0.455,2016-17
tony_snell_mil_18,Tony Snell,MIL,26.0,75,0.56,27.4,109.4,110.3,-0.9,0.064,2.72,0.036,0.578,0.105,0.051,4180,2.5,5.7,0.435,2017-18
tony_snell_mil_19,Tony Snell,MIL,27.0,74,0.743,17.6,110.0,103.4,6.6,0.069,2.96,0.055,0.585,0.127,0.069,2837,2.2,4.9,0.452,2018-19
tony_snell_det_20,Tony Snell,DET,28.0,59,0.305,27.8,105.9,111.4,-5.5,0.11,4.1,0.034,0.598,0.11,0.062,3371,2.9,6.5,0.445,2019-20
tony_snell_atl_21,Tony Snell,ATL,29.0,47,0.617,21.1,113.8,111.6,2.2,0.08,2.81,0.056,0.708,0.084,0.06,2051,1.9,3.6,0.515,2020-21
tony_snell_tot_22,Tony Snell,TOT,30.0,53,0.358,15.5,104.8,112.6,-7.8,0.047,1.47,0.061,0.541,0.099,0.043,1714,1.3,3.2,0.404,2021-22
torr_craig_den_18,Torrey Craig,DEN,27.0,39,0.564,16.1,108.0,110.9,-2.9,0.054,1.25,0.1,0.535,0.116,0.056,1300,1.6,3.5,0.453,2017-18
torr_craig_den_19,Torrey Craig,DEN,28.0,75,0.667,20.0,112.0,108.7,3.3,0.062,1.64,0.084,0.547,0.121,0.055,3088,2.1,4.8,0.442,2018-19
torr_craig_den_20,Torrey Craig,DEN,29.0,58,0.655,18.5,107.6,113.3,-5.7,0.061,1.88,0.088,0.553,0.123,0.056,2174,2.1,4.6,0.461,2019-20
torr_craig_tot_21,Torrey Craig,TOT,30.0,50,0.66,16.1,111.0,114.7,-3.7,0.084,1.96,0.125,0.579,0.141,0.086,1645,2.2,4.5,0.48,2020-21
torr_craig_tot_22,Torrey Craig,TOT,31.0,78,0.462,20.5,106.8,111.8,-5.0,0.082,1.36,0.093,0.556,0.139,0.073,3329,2.6,5.7,0.454,2021-22
torr_craig_pho_23,Torrey Craig,PHX,32.0,79,0.557,24.7,111.9,115.5,-3.7,0.08,1.6,0.108,0.566,0.128,0.073,4030,2.9,6.3,0.456,2022-23
torr_craig_chi_24,Torrey Craig,CHI,33.0,53,0.415,19.8,111.2,118.4,-7.3,0.074,1.81,0.102,0.568,0.121,0.064,2136,2.0,4.7,0.43,2023-24
torr_craig_tot_25,Torrey Craig,TOT,34.0,26,0.615,12.1,104.9,109.8,-5.0,0.078,2.13,0.106,0.567,0.139,0.08,634,1.5,3.5,0.422,2024-25
tosa_evbuomwan_tot_24,Tosan Evbuomwan,TOT,23.0,17,0.059,21.6,103.6,119.2,-15.6,0.063,1.78,0.082,0.616,0.108,0.064,752,2.1,4.2,0.507,2023-24
tosa_evbuomwan_brk_25,Tosan Evbuomwan,BKN,24.0,28,0.286,23.7,103.4,108.4,-5.0,0.132,1.41,0.087,0.53,0.183,0.087,1358,3.4,7.9,0.427,2024-25
toum_camara_por_24,Toumani Camara,POR,24.0,70,0.271,24.8,106.9,111.5,-4.6,0.072,1.04,0.095,0.547,0.134,0.065,3589,2.8,6.3,0.45,2023-24
toum_camara_por_25,Toumani Camara,POR,25.0,78,0.423,32.7,111.5,113.3,-1.8,0.096,1.61,0.086,0.572,0.143,0.076,5267,4.2,9.2,0.458,2024-25
toum_camara_por_26,Toumani Camara,POR,26.0,82,0.512,33.3,114.3,113.0,1.3,0.103,1.4,0.072,0.578,0.16,0.073,5800,4.8,10.9,0.44,2025-26
trae_young_atl_19,Trae Young,ATL,20.0,81,0.358,30.9,108.5,114.8,-6.3,0.39,2.12,0.057,0.539,0.277,0.119,5522,6.5,15.5,0.418,2018-19
trae_young_atl_20,Trae Young,ATL,21.0,60,0.3,35.3,111.2,116.1,-4.9,0.423,1.94,0.057,0.595,0.339,0.16,4645,9.1,20.8,0.437,2019-20
trae_young_atl_21,Trae Young,ATL,22.0,63,0.571,33.7,118.2,113.0,5.2,0.426,2.28,0.057,0.589,0.32,0.15,4464,7.7,17.7,0.438,2020-21
trae_young_atl_22,Trae Young,ATL,23.0,76,0.526,34.9,117.2,114.9,2.3,0.442,2.43,0.053,0.603,0.333,0.161,5550,9.4,20.3,0.46,2021-22
trae_young_atl_23,Trae Young,ATL,24.0,73,0.521,34.8,115.9,114.6,1.3,0.414,2.47,0.042,0.573,0.313,0.143,5537,8.2,19.0,0.429,2022-23
trae_young_atl_24,Trae Young,ATL,25.0,54,0.407,36.0,116.6,119.1,-2.5,0.435,2.48,0.037,0.585,0.289,0.131,4241,8.0,18.7,0.43,2023-24
trae_young_atl_25,Trae Young,ATL,26.0,76,0.474,36.0,115.2,114.6,0.6,0.452,2.48,0.042,0.567,0.285,0.129,6020,7.4,18.1,0.411,2024-25
trae_young_tot_26,Trae Young,TOT,27.0,15,0.133,25.6,116.1,124.1,-8.1,0.44,3.08,0.037,0.612,0.262,0.128,866,5.4,11.8,0.458,2025-26
trav_wear_lal_18,Travis Wear,LAL,27.0,17,0.412,13.4,104.0,101.9,2.1,0.045,1.17,0.081,0.497,0.152,0.052,480,1.5,4.2,0.347,2017-18
tray_jackson-davis_gsw_24,Trayce Jackson-Davis,GSW,24.0,68,0.574,16.6,114.1,113.0,1.1,0.103,1.67,0.143,0.692,0.157,0.127,2377,3.4,4.9,0.702,2023-24
tray_jackson-davis_gsw_25,Trayce Jackson-Davis,GSW,25.0,62,0.532,15.6,107.8,111.3,-3.5,0.163,2.31,0.152,0.587,0.164,0.12,2050,2.8,4.9,0.576,2024-25
tray_palmer_det_22,Trayvon Palmer,DET,27.0,1,0.0,16.8,78.8,111.8,-33.0,0.0,0.0,0.065,0.0,0.053,-0.037,33,0.0,1.0,0.0,2021-22
tre_johnson_was_26,Tre Johnson,WAS,20.0,60,0.2,24.0,108.7,119.9,-11.2,0.122,1.31,0.055,0.535,0.22,0.068,3144,4.5,10.8,0.419,2025-26
tre_jones_sas_22,Tre Jones,SAS,22.0,69,0.464,16.6,108.8,109.3,-0.5,0.28,5.07,0.064,0.545,0.151,0.105,2452,2.4,4.9,0.49,2021-22
tre_jones_sas_23,Tre Jones,SAS,23.0,68,0.294,29.2,110.9,118.8,-7.8,0.306,4.07,0.061,0.534,0.189,0.111,4252,5.0,10.9,0.459,2022-23
tre_jones_sas_24,Tre Jones,SAS,24.0,77,0.273,27.8,110.9,111.8,-0.9,0.298,4.12,0.065,0.591,0.149,0.109,4585,3.9,7.8,0.505,2023-24
tre_jones_tot_25,Tre Jones,TOT,25.0,46,0.457,19.7,112.0,113.5,-1.5,0.289,5.49,0.059,0.617,0.136,0.11,1948,2.8,5.2,0.538,2024-25
tre_jones_chi_26,Tre Jones,CHI,26.0,65,0.415,27.0,111.0,114.8,-3.8,0.284,3.8,0.054,0.637,0.186,0.126,3883,5.2,9.5,0.553,2025-26
tre_mann_okc_22,Tre Mann,OKC,21.0,60,0.283,22.8,101.7,112.0,-10.3,0.108,1.28,0.058,0.501,0.213,0.069,2869,3.9,9.8,0.393,2021-22
tre_mann_okc_23,Tre Mann,OKC,22.0,67,0.463,17.7,109.3,108.2,1.0,0.144,1.94,0.061,0.492,0.2,0.072,2548,2.9,7.5,0.393,2022-23
tre_mann_tot_24,Tre Mann,TOT,23.0,41,0.512,24.1,107.2,114.1,-7.0,0.249,2.54,0.079,0.559,0.183,0.104,2007,3.5,7.7,0.459,2023-24
tre_mann_cho_25,Tre Mann,CHA,24.0,13,0.462,24.5,107.0,114.4,-7.3,0.219,1.56,0.056,0.537,0.25,0.098,655,5.4,12.4,0.435,2024-25
tre_mann_cho_26,Tre Mann,CHA,25.0,53,0.566,12.6,105.8,115.9,-10.1,0.223,1.59,0.068,0.462,0.231,0.062,1350,2.1,5.7,0.36,2025-26
trem_waters_bos_20,Tremont Waters,BOS,22.0,11,0.727,10.8,107.6,99.2,8.4,0.195,1.07,0.046,0.381,0.232,0.037,249,1.3,4.5,0.286,2019-20
trem_waters_tot_22,Tremont Waters,TOT,24.0,3,0.0,16.8,105.4,122.5,-17.1,0.179,1.75,0.04,0.357,0.15,0.034,111,1.3,4.7,0.286,2021-22
tren_watford_por_22,Trendon Watford,POR,21.0,48,0.333,18.1,100.5,118.4,-17.9,0.152,1.84,0.109,0.59,0.169,0.097,1852,3.0,5.6,0.532,2021-22
tren_watford_por_23,Trendon Watford,POR,22.0,62,0.419,19.1,110.8,117.9,-7.1,0.162,1.83,0.105,0.625,0.158,0.097,2472,2.9,5.2,0.56,2022-23
tren_watford_brk_24,Trendon Watford,BKN,23.0,63,0.397,13.6,109.0,112.8,-3.8,0.148,1.29,0.111,0.611,0.203,0.11,1761,2.6,4.9,0.527,2023-24
tren_watford_brk_25,Trendon Watford,BKN,24.0,44,0.364,20.7,105.1,109.4,-4.4,0.211,1.39,0.084,0.557,0.226,0.101,1867,3.7,8.0,0.469,2024-25
tren_watford_phi_26,Trendon Watford,PHI,25.0,53,0.509,16.3,106.5,115.6,-9.1,0.229,2.06,0.094,0.573,0.17,0.093,1863,2.6,5.1,0.515,2025-26
tren_forrest_uta_21,Trent Forrest,UTA,23.0,30,0.733,10.1,108.2,115.9,-7.7,0.205,2.14,0.075,0.554,0.144,0.078,621,1.1,2.4,0.451,2020-21
tren_forrest_uta_22,Trent Forrest,UTA,24.0,60,0.6,12.8,113.0,108.5,4.5,0.188,2.21,0.064,0.554,0.124,0.079,1569,1.3,2.6,0.49,2021-22
tren_forrest_atl_23,Trent Forrest,ATL,25.0,23,0.391,12.0,104.3,114.4,-10.1,0.186,2.53,0.067,0.424,0.116,0.055,586,1.1,2.6,0.417,2022-23
tren_forrest_atl_24,Trent Forrest,ATL,26.0,38,0.474,10.9,103.3,114.3,-11.0,0.311,4.6,0.064,0.426,0.122,0.073,851,0.9,2.4,0.378,2023-24
trev_queen_phi_23,Trevelin Queen,PHI,26.0,7,0.286,10.0,107.2,98.0,9.2,0.109,0.86,0.108,0.337,0.194,0.046,152,1.0,4.1,0.241,2022-23
trev_queen_orl_24,Trevelin Queen,ORL,27.0,14,0.357,11.8,107.8,107.6,0.2,0.165,2.57,0.065,0.462,0.137,0.059,333,1.0,2.7,0.368,2023-24
trev_queen_orl_25,Trevelin Queen,ORL,28.0,31,0.484,13.9,101.9,111.1,-9.2,0.141,1.73,0.063,0.486,0.176,0.071,885,1.8,4.7,0.381,2024-25
trev_graham_cho_18,Treveon Graham,CHA,24.0,63,0.444,16.7,103.4,108.0,-4.6,0.082,2.19,0.056,0.553,0.112,0.047,2174,1.5,3.5,0.434,2017-18
trev_graham_brk_19,Treveon Graham,BKN,25.0,35,0.543,20.4,109.5,107.1,2.3,0.062,2.0,0.067,0.458,0.123,0.038,1555,1.8,5.5,0.335,2018-19
trev_graham_tot_20,Treveon Graham,TOT,26.0,55,0.382,16.9,103.9,110.1,-6.2,0.069,1.55,0.074,0.456,0.13,0.037,1997,1.6,4.4,0.36,2019-20
trev_scott_brk_26,Trevon Scott,BKN,29.0,6,0.333,30.4,105.8,122.8,-16.9,0.078,2.5,0.089,0.456,0.136,0.053,377,3.2,8.3,0.38,2025-26
trev_ariza_hou_17,Trevor Ariza,HOU,32.0,80,0.663,34.7,114.9,108.6,6.2,0.088,2.4,0.081,0.548,0.14,0.085,5844,4.1,10.0,0.409,2016-17
trev_ariza_hou_18,Trevor Ariza,HOU,33.0,67,0.761,33.9,113.9,105.6,8.3,0.066,2.02,0.065,0.567,0.141,0.077,4674,4.0,9.7,0.412,2017-18
trev_ariza_tot_19,Trevor Ariza,TOT,33.0,69,0.319,34.0,107.6,114.4,-6.8,0.149,2.38,0.079,0.534,0.164,0.085,4981,4.3,10.7,0.399,2018-19
trev_ariza_tot_20,Trevor Ariza,TOT,35.0,53,0.415,28.2,109.0,109.3,-0.3,0.081,1.63,0.08,0.593,0.117,0.077,3132,2.7,6.1,0.438,2019-20
trev_ariza_mia_21,Trevor Ariza,MIA,36.0,30,0.567,28.0,113.8,111.0,2.8,0.089,2.62,0.09,0.542,0.149,0.077,1719,3.3,8.0,0.411,2020-21
trev_ariza_lal_22,Trevor Ariza,LAL,37.0,24,0.333,19.3,106.9,112.2,-5.3,0.079,2.45,0.084,0.449,0.11,0.059,955,1.4,4.1,0.333,2021-22
trev_booker_brk_17,Trevor Booker,BKN,29.0,71,0.254,24.7,100.1,108.2,-8.1,0.131,1.09,0.153,0.554,0.185,0.127,3724,4.3,8.3,0.516,2016-17
trev_booker_tot_18,Trevor Booker,TOT,30.0,68,0.529,17.0,105.0,105.7,-0.7,0.106,1.39,0.134,0.557,0.159,0.1,2448,2.6,5.0,0.516,2017-18
trey_alexander_nop_26,Trey Alexander,NOP,23.0,9,0.222,12.3,112.0,119.0,-7.0,0.107,3.0,0.045,0.599,0.148,0.078,241,2.1,4.1,0.514,2025-26
trey_burke_was_17,Trey Burke,WAS,24.0,57,0.614,12.3,98.6,108.8,-10.2,0.23,2.08,0.034,0.532,0.2,0.081,1408,2.0,4.5,0.455,2016-17
trey_burke_nyk_18,Trey Burke,NYK,25.0,36,0.278,21.8,111.1,115.3,-4.2,0.329,3.95,0.045,0.563,0.249,0.129,1607,5.4,10.7,0.503,2017-18
trey_burke_tot_19,Trey Burke,TOT,26.0,58,0.276,19.4,107.0,108.4,-1.5,0.229,3.24,0.041,0.524,0.242,0.108,2370,4.1,9.4,0.431,2018-19
trey_burke_tot_20,Trey Burke,TOT,27.0,33,0.485,15.8,113.7,111.7,2.0,0.234,3.95,0.048,0.548,0.196,0.102,1074,2.8,6.3,0.45,2019-20
trey_burke_dal_21,Trey Burke,DAL,28.0,62,0.565,14.7,111.5,110.2,1.3,0.129,2.45,0.029,0.544,0.193,0.076,1893,2.4,5.7,0.428,2020-21
trey_burke_dal_22,Trey Burke,DAL,29.0,42,0.571,10.5,103.6,104.2,-0.5,0.219,2.19,0.037,0.475,0.25,0.069,909,2.0,5.1,0.391,2021-22
trey_jemison_tot_24,Trey Jemison III,TOT,24.0,25,0.2,23.0,106.5,113.8,-7.3,0.069,0.79,0.117,0.582,0.132,0.066,1161,3.0,5.4,0.551,2023-24
trey_jemison_tot_25,Trey Jemison III,TOT,25.0,38,0.447,10.3,105.6,107.8,-2.2,0.058,0.67,0.128,0.537,0.121,0.044,809,1.1,1.9,0.554,2024-25
trey_lyles_uta_17,Trey Lyles,UTA,21.0,71,0.606,16.3,103.9,103.1,0.8,0.098,1.08,0.101,0.464,0.209,0.076,2282,2.2,6.2,0.362,2016-17
trey_lyles_den_18,Trey Lyles,DEN,22.0,73,0.562,19.1,108.2,108.4,-0.2,0.105,1.49,0.125,0.591,0.205,0.128,2873,3.7,7.5,0.491,2017-18
trey_lyles_den_19,Trey Lyles,DEN,23.0,64,0.656,17.5,105.7,105.7,0.0,0.116,1.28,0.103,0.5,0.229,0.094,2354,3.2,7.7,0.418,2018-19
trey_lyles_sas_20,Trey Lyles,SAS,24.0,63,0.429,20.2,111.3,113.7,-2.4,0.072,1.77,0.142,0.557,0.136,0.088,2672,2.4,5.4,0.446,2019-20
trey_lyles_sas_21,Trey Lyles,SAS,25.0,23,0.435,15.6,98.4,112.9,-14.5,0.06,2.33,0.111,0.574,0.128,0.098,743,1.9,3.9,0.478,2020-21
trey_lyles_tot_22,Trey Lyles,TOT,26.0,75,0.253,20.5,106.4,113.6,-7.2,0.09,1.21,0.121,0.588,0.205,0.115,3228,3.5,7.5,0.466,2021-22
trey_lyles_sac_23,Trey Lyles,SAC,27.0,74,0.581,16.9,116.3,112.3,4.0,0.073,1.03,0.12,0.607,0.174,0.099,2666,2.5,5.5,0.458,2022-23
trey_lyles_sac_24,Trey Lyles,SAC,28.0,58,0.569,20.0,117.9,110.2,7.7,0.079,1.89,0.109,0.596,0.139,0.085,2427,2.5,5.5,0.445,2023-24
trey_lyles_sac_25,Trey Lyles,SAC,29.0,69,0.493,19.6,111.8,113.8,-2.0,0.084,2.1,0.114,0.551,0.139,0.087,2807,2.3,5.4,0.42,2024-25
trey_murphy_nop_22,Trey Murphy III,NOP,22.0,62,0.5,13.9,108.1,107.8,0.3,0.065,2.38,0.083,0.558,0.147,0.08,1810,1.8,4.5,0.394,2021-22
trey_murphy_nop_23,Trey Murphy III,NOP,23.0,79,0.494,31.0,113.3,112.8,0.5,0.063,1.84,0.058,0.65,0.159,0.094,5138,4.9,10.1,0.484,2022-23
trey_murphy_nop_24,Trey Murphy III,NOP,24.0,57,0.614,29.7,115.2,108.2,7.0,0.104,3.65,0.083,0.612,0.182,0.11,3511,4.8,10.9,0.443,2023-24
trey_murphy_nop_25,Trey Murphy III,NOP,25.0,53,0.264,35.0,109.0,118.7,-9.7,0.157,1.83,0.069,0.598,0.229,0.11,3941,7.2,15.8,0.454,2024-25
trey_murphy_nop_26,Trey Murphy III,NOP,25.0,66,0.318,35.5,113.6,117.2,-3.6,0.16,2.08,0.078,0.613,0.223,0.122,4964,7.5,15.9,0.47,2025-26
tris_thompson_cle_17,Tristan Thompson,CLE,26.0,78,0.641,30.0,112.3,109.0,3.3,0.046,1.2,0.148,0.594,0.112,0.089,4708,3.4,5.6,0.6,2016-17
tris_thompson_cle_18,Tristan Thompson,CLE,27.0,53,0.509,20.2,107.7,113.2,-5.5,0.043,0.92,0.161,0.569,0.121,0.085,2221,2.5,4.4,0.562,2017-18
tris_thompson_cle_19,Tristan Thompson,CLE,28.0,43,0.186,27.9,106.5,118.8,-12.3,0.11,1.46,0.184,0.551,0.175,0.121,2420,4.7,8.8,0.529,2018-19
tris_thompson_cle_20,Tristan Thompson,CLE,29.0,57,0.333,30.2,105.0,115.2,-10.1,0.106,1.17,0.165,0.54,0.181,0.108,3547,5.1,9.9,0.512,2019-20
tris_thompson_bos_21,Tristan Thompson,BOS,30.0,54,0.5,23.8,111.9,110.9,1.0,0.073,1.08,0.167,0.54,0.144,0.093,2670,3.1,6.0,0.518,2020-21
tris_thompson_tot_22,Tristan Thompson,TOT,31.0,57,0.351,15.7,112.1,115.7,-3.6,0.054,0.76,0.159,0.541,0.168,0.086,1859,2.5,4.7,0.528,2021-22
tris_thompson_cle_24,Tristan Thompson,CLE,33.0,49,0.571,11.2,113.3,113.8,-0.5,0.134,1.76,0.155,0.567,0.132,0.091,1117,1.5,2.4,0.613,2023-24
tris_vukcevic_was_24,Tristan Vukcevic,WAS,21.0,10,0.3,15.3,109.2,98.8,10.4,0.12,1.3,0.109,0.554,0.233,0.094,336,2.9,6.7,0.433,2023-24
tris_vukcevic_was_25,Tristan Vukcevic,WAS,22.0,35,0.2,14.6,102.6,114.3,-11.7,0.136,0.93,0.116,0.608,0.252,0.127,1099,3.4,6.9,0.496,2024-25
tris_vukcevic_was_26,Tristan Vukcevic,WAS,23.0,49,0.163,13.7,103.5,118.5,-15.1,0.133,0.89,0.104,0.603,0.259,0.11,1476,3.1,6.5,0.479,2025-26
tris_silva_orl_25,Tristan da Silva,ORL,24.0,74,0.473,22.0,106.1,110.3,-4.2,0.105,2.02,0.076,0.522,0.149,0.074,3295,2.7,6.5,0.412,2024-25
tris_silva_orl_26,Tristan da Silva,ORL,25.0,77,0.558,24.7,113.2,111.6,1.6,0.092,1.8,0.073,0.576,0.16,0.085,4013,3.6,8.1,0.45,2025-26
tris_newton_hou_26,Tristen Newton,HOU,25.0,1,1.0,12.0,128.0,120.0,8.0,0.0,0.0,0.111,0.581,0.345,0.149,25,4.0,9.0,0.444,2025-26
troy_brown_was_19,Troy Brown Jr.,WAS,19.0,52,0.385,14.0,110.0,110.3,-0.3,0.147,2.67,0.095,0.487,0.158,0.077,1568,1.9,4.5,0.415,2018-19
troy_brown_was_20,Troy Brown Jr.,WAS,20.0,69,0.348,25.8,108.2,113.7,-5.5,0.142,2.25,0.103,0.524,0.174,0.1,3875,4.0,9.0,0.439,2019-20
troy_brown_tot_21,Troy Brown Jr.,TOT,21.0,34,0.294,15.4,110.5,107.5,3.1,0.076,1.38,0.099,0.525,0.141,0.067,1091,1.8,4.2,0.431,2020-21
troy_brown_chi_22,Troy Brown Jr.,CHI,22.0,66,0.561,16.0,109.3,111.7,-2.3,0.082,2.54,0.098,0.525,0.118,0.073,2225,1.6,3.9,0.419,2021-22
troy_brown_lal_23,Troy Brown Jr.,LAL,23.0,76,0.526,24.5,112.0,112.5,-0.5,0.067,1.94,0.079,0.561,0.119,0.067,3958,2.6,6.1,0.43,2022-23
troy_brown_tot_24,Troy Brown Jr.,TOT,24.0,59,0.508,14.0,106.4,114.2,-7.7,0.102,2.0,0.086,0.51,0.139,0.07,1742,1.4,3.8,0.372,2023-24
